,DATA,REGIÃO,ESTADO,VALOR REVENDA,ANO,MES,MES/ANO
16020,2015-10-25,CENTRO OESTE,MATO GROSSO,3.474,2015,10,10/2015
16021,2015-10-25,CENTRO OESTE,MATO GROSSO DO SUL,3.4130000000000003,2015,10,10/2015
16022,2015-10-25,SUDESTE,MINAS GERAIS,3.518,2015,10,10/2015
16023,2015-10-25,NORTE,PARA,3.664,2015,10,10/2015
16024,2015-10-25,NORDESTE,PARAIBA,3.286,2015,10,10/2015
16025,2015-10-25,SUL,PARANA,3.445,2015,10,10/2015
16026,2015-10-25,NORDESTE,PERNAMBUCO,3.588,2015,10,10/2015
16027,2015-10-25,NORDESTE,PIAUI,3.407,2015,10,10/2015
16028,2015-10-25,SUDESTE,RIO DE JANEIRO,3.686,2015,10,10/2015
16029,2015-10-25,NORDESTE,RIO GRANDE DO NORTE,3.583,2015,10,10/2015
16030,2015-10-25,SUL,RIO GRANDE DO SUL,3.505,2015,10,10/2015
16031,2015-10-25,NORTE,RONDONIA,3.742,2015,10,10/2015
16032,2015-10-25,NORTE,RORAIMA,3.787,2015,10,10/2015
16033,2015-10-25,SUL,SANTA CATARINA,3.43,2015,10,10/2015
16034,2015-10-25,SUDESTE,SAO PAULO,3.335,2015,10,10/2015
16035,2015-10-25,NORDESTE,SERGIPE,3.503,2015,10,10/2015
16036,2015-10-25,NORTE,TOCANTINS,3.74,2015,10,10/2015
16037,2015-11-01,NORTE,ACRE,4.121,2015,11,11/2015
16038,2015-11-01,NORDESTE,ALAGOAS,3.635,2015,11,11/2015
16039,2015-11-01,NORTE,AMAPA,3.53,2015,11,11/2015
16040,2015-11-01,NORTE,AMAZONAS,3.803,2015,11,11/2015
16041,2015-11-01,NORDESTE,BAHIA,3.587,2015,11,11/2015
16042,2015-11-01,NORDESTE,CEARA,3.66,2015,11,11/2015
16043,2015-11-01,CENTRO OESTE,DISTRITO FEDERAL,3.678,2015,11,11/2015
16044,2015-11-01,SUDESTE,ESPIRITO SANTO,3.4610000000000003,2015,11,11/2015
16045,2015-11-01,CENTRO OESTE,GOIAS,3.599,2015,11,11/2015
16046,2015-11-01,NORDESTE,MARANHAO,3.3510000000000004,2015,11,11/2015
16047,2015-11-01,CENTRO OESTE,MATO GROSSO,3.483,2015,11,11/2015
16048,2015-11-01,CENTRO OESTE,MATO GROSSO DO SUL,3.48,2015,11,11/2015
16049,2015-11-01,SUDESTE,MINAS GERAIS,3.528,2015,11,11/2015
16050,2015-11-01,NORTE,PARA,3.686,2015,11,11/2015
16051,2015-11-01,NORDESTE,PARAIBA,3.297,2015,11,11/2015
16052,2015-11-01,SUL,PARANA,3.5010000000000003,2015,11,11/2015
16053,2015-11-01,NORDESTE,PERNAMBUCO,3.512,2015,11,11/2015
16054,2015-11-01,NORDESTE,PIAUI,3.369,2015,11,11/2015
16055,2015-11-01,SUDESTE,RIO DE JANEIRO,3.721,2015,11,11/2015
16056,2015-11-01,NORDESTE,RIO GRANDE DO NORTE,3.552,2015,11,11/2015
16057,2015-11-01,SUL,RIO GRANDE DO SUL,3.534,2015,11,11/2015
16058,2015-11-01,NORTE,RONDONIA,3.747,2015,11,11/2015
16059,2015-11-01,NORTE,RORAIMA,3.79,2015,11,11/2015
16060,2015-11-01,SUL,SANTA CATARINA,3.427,2015,11,11/2015
16061,2015-11-01,SUDESTE,SAO PAULO,3.397,2015,11,11/2015
16062,2015-11-01,NORDESTE,SERGIPE,3.509,2015,11,11/2015
16063,2015-11-01,NORTE,TOCANTINS,3.769,2015,11,11/2015
16064,2015-11-08,NORTE,ACRE,4.126,2015,11,11/2015
16065,2015-11-08,NORDESTE,ALAGOAS,3.638,2015,11,11/2015
16066,2015-11-08,NORTE,AMAPA,3.545,2015,11,11/2015
16067,2015-11-08,NORTE,AMAZONAS,3.794,2015,11,11/2015
16068,2015-11-08,NORDESTE,BAHIA,3.804,2015,11,11/2015
16069,2015-11-08,NORDESTE,CEARA,3.67,2015,11,11/2015
16070,2015-11-08,CENTRO OESTE,DISTRITO FEDERAL,3.766,2015,11,11/2015
16071,2015-11-08,SUDESTE,ESPIRITO SANTO,3.518,2015,11,11/2015
16072,2015-11-08,CENTRO OESTE,GOIAS,3.597,2015,11,11/2015
16073,2015-11-08,NORDESTE,MARANHAO,3.44,2015,11,11/2015
16074,2015-11-08,CENTRO OESTE,MATO GROSSO,3.579,2015,11,11/2015
16075,2015-11-08,CENTRO OESTE,MATO GROSSO DO SUL,3.471,2015,11,11/2015
16076,2015-11-08,SUDESTE,MINAS GERAIS,3.572,2015,11,11/2015
16077,2015-11-08,NORTE,PARA,3.722,2015,11,11/2015
16078,2015-11-08,NORDESTE,PARAIBA,3.32,2015,11,11/2015
16079,2015-11-08,SUL,PARANA,3.588,2015,11,11/2015
16080,2015-11-08,NORDESTE,PERNAMBUCO,3.597,2015,11,11/2015
16081,2015-11-08,NORDESTE,PIAUI,3.44,2015,11,11/2015
16082,2015-11-08,SUDESTE,RIO DE JANEIRO,3.788,2015,11,11/2015
16083,2015-11-08,NORDESTE,RIO GRANDE DO NORTE,3.577,2015,11,11/2015
16084,2015-11-08,SUL,RIO GRANDE DO SUL,3.569,2015,11,11/2015
16085,2015-11-08,NORTE,RONDONIA,3.777,2015,11,11/2015
16086,2015-11-08,NORTE,RORAIMA,3.785,2015,11,11/2015
16087,2015-11-08,SUL,SANTA CATARINA,3.478,2015,11,11/2015
16088,2015-11-08,SUDESTE,SAO PAULO,3.458,2015,11,11/2015
16089,2015-11-08,NORDESTE,SERGIPE,3.513,2015,11,11/2015
16090,2015-11-08,NORTE,TOCANTINS,3.786,2015,11,11/2015
16091,2015-11-15,NORTE,ACRE,4.1080000000000005,2015,11,11/2015
16092,2015-11-15,NORDESTE,ALAGOAS,3.695,2015,11,11/2015
16093,2015-11-15,NORTE,AMAPA,3.567,2015,11,11/2015
16094,2015-11-15,NORTE,AMAZONAS,3.725,2015,11,11/2015
16095,2015-11-15,NORDESTE,BAHIA,3.842,2015,11,11/2015
16096,2015-11-15,NORDESTE,CEARA,3.686,2015,11,11/2015
16097,2015-11-15,CENTRO OESTE,DISTRITO FEDERAL,3.766,2015,11,11/2015
16098,2015-11-15,SUDESTE,ESPIRITO SANTO,3.575,2015,11,11/2015
16099,2015-11-15,CENTRO OESTE,GOIAS,3.605,2015,11,11/2015
16100,2015-11-15,NORDESTE,MARANHAO,3.48,2015,11,11/2015
16101,2015-11-15,CENTRO OESTE,MATO GROSSO,3.638,2015,11,11/2015
16102,2015-11-15,CENTRO OESTE,MATO GROSSO DO SUL,3.517,2015,11,11/2015
16103,2015-11-15,SUDESTE,MINAS GERAIS,3.611,2015,11,11/2015
16104,2015-11-15,NORTE,PARA,3.792,2015,11,11/2015
16105,2015-11-15,NORDESTE,PARAIBA,3.33,2015,11,11/2015
16106,2015-11-15,SUL,PARANA,3.592,2015,11,11/2015
16107,2015-11-15,NORDESTE,PERNAMBUCO,3.568,2015,11,11/2015
16108,2015-11-15,NORDESTE,PIAUI,3.535,2015,11,11/2015
16109,2015-11-15,SUDESTE,RIO DE JANEIRO,3.811,2015,11,11/2015
16110,2015-11-15,NORDESTE,RIO GRANDE DO NORTE,3.602,2015,11,11/2015
16111,2015-11-15,SUL,RIO GRANDE DO SUL,3.594,2015,11,11/2015
16112,2015-11-15,NORTE,RONDONIA,3.781,2015,11,11/2015
16113,2015-11-15,NORTE,RORAIMA,3.781,2015,11,11/2015
16114,2015-11-15,SUL,SANTA CATARINA,3.47,2015,11,11/2015
16115,2015-11-15,SUDESTE,SAO PAULO,3.445,2015,11,11/2015
16116,2015-11-15,NORDESTE,SERGIPE,3.535,2015,11,11/2015
16117,2015-11-15,NORTE,TOCANTINS,3.709,2015,11,11/2015
16118,2015-11-22,NORTE,ACRE,4.087,2015,11,11/2015
16119,2015-11-22,NORDESTE,ALAGOAS,3.692,2015,11,11/2015
16120,2015-11-22,NORTE,AMAPA,3.569,2015,11,11/2015
16121,2015-11-22,NORTE,AMAZONAS,3.96,2015,11,11/2015
16122,2015-11-22,NORDESTE,BAHIA,3.836,2015,11,11/2015
16123,2015-11-22,NORDESTE,CEARA,3.688,2015,11,11/2015
16124,2015-11-22,CENTRO OESTE,DISTRITO FEDERAL,3.767,2015,11,11/2015
16125,2015-11-22,SUDESTE,ESPIRITO SANTO,3.587,2015,11,11/2015
16126,2015-11-22,CENTRO OESTE,GOIAS,3.643,2015,11,11/2015
16127,2015-11-22,NORDESTE,MARANHAO,3.4930000000000003,2015,11,11/2015
16128,2015-11-22,CENTRO OESTE,MATO GROSSO,3.648,2015,11,11/2015
16129,2015-11-22,CENTRO OESTE,MATO GROSSO DO SUL,3.514,2015,11,11/2015
16130,2015-11-22,SUDESTE,MINAS GERAIS,3.627,2015,11,11/2015
16131,2015-11-22,NORTE,PARA,3.744,2015,11,11/2015
16132,2015-11-22,NORDESTE,PARAIBA,3.385,2015,11,11/2015
16133,2015-11-22,SUL,PARANA,3.554,2015,11,11/2015
16134,2015-11-22,NORDESTE,PERNAMBUCO,3.668,2015,11,11/2015
16135,2015-11-22,NORDESTE,PIAUI,3.5780000000000003,2015,11,11/2015
16136,2015-11-22,SUDESTE,RIO DE JANEIRO,3.793,2015,11,11/2015
16137,2015-11-22,NORDESTE,RIO GRANDE DO NORTE,3.612,2015,11,11/2015
16138,2015-11-22,SUL,RIO GRANDE DO SUL,3.621,2015,11,11/2015
16139,2015-11-22,NORTE,RONDONIA,3.786,2015,11,11/2015
16140,2015-11-22,NORTE,RORAIMA,3.839,2015,11,11/2015
16141,2015-11-22,SUL,SANTA CATARINA,3.485,2015,11,11/2015
16142,2015-11-22,SUDESTE,SAO PAULO,3.477,2015,11,11/2015
16143,2015-11-22,NORDESTE,SERGIPE,3.5580000000000003,2015,11,11/2015
16144,2015-11-22,NORTE,TOCANTINS,3.711,2015,11,11/2015
16145,2015-11-29,NORTE,ACRE,4.103,2015,11,11/2015
16146,2015-11-29,NORDESTE,ALAGOAS,3.752,2015,11,11/2015
16147,2015-11-29,NORTE,AMAPA,3.551,2015,11,11/2015
16148,2015-11-29,NORTE,AMAZONAS,3.921,2015,11,11/2015
16149,2015-11-29,NORDESTE,BAHIA,3.812,2015,11,11/2015
16150,2015-11-29,NORDESTE,CEARA,3.835,2015,11,11/2015
16151,2015-11-29,CENTRO OESTE,DISTRITO FEDERAL,3.771,2015,11,11/2015
16152,2015-11-29,SUDESTE,ESPIRITO SANTO,3.593,2015,11,11/2015
16153,2015-11-29,CENTRO OESTE,GOIAS,3.639,2015,11,11/2015
16154,2015-11-29,NORDESTE,MARANHAO,3.485,2015,11,11/2015
16155,2015-11-29,CENTRO OESTE,MATO GROSSO,3.663,2015,11,11/2015
16156,2015-11-29,CENTRO OESTE,MATO GROSSO DO SUL,3.587,2015,11,11/2015
16157,2015-11-29,SUDESTE,MINAS GERAIS,3.643,2015,11,11/2015
16158,2015-11-29,NORTE,PARA,3.747,2015,11,11/2015
16159,2015-11-29,NORDESTE,PARAIBA,3.408,2015,11,11/2015
16160,2015-11-29,SUL,PARANA,3.585,2015,11,11/2015
16161,2015-11-29,NORDESTE,PERNAMBUCO,3.668,2015,11,11/2015
16162,2015-11-29,NORDESTE,PIAUI,3.5780000000000003,2015,11,11/2015
16163,2015-11-29,SUDESTE,RIO DE JANEIRO,3.812,2015,11,11/2015
16164,2015-11-29,NORDESTE,RIO GRANDE DO NORTE,3.667,2015,11,11/2015
16165,2015-11-29,SUL,RIO GRANDE DO SUL,3.628,2015,11,11/2015
16166,2015-11-29,NORTE,RONDONIA,3.795,2015,11,11/2015
16167,2015-11-29,NORTE,RORAIMA,3.84,2015,11,11/2015
16168,2015-11-29,SUL,SANTA CATARINA,3.487,2015,11,11/2015
16169,2015-11-29,SUDESTE,SAO PAULO,3.507,2015,11,11/2015
16170,2015-11-29,NORDESTE,SERGIPE,3.589,2015,11,11/2015
16171,2015-11-29,NORTE,TOCANTINS,3.694,2015,11,11/2015
16172,2015-12-06,NORTE,ACRE,4.123,2015,12,12/2015
16173,2015-12-06,NORDESTE,ALAGOAS,3.747,2015,12,12/2015
16174,2015-12-06,NORTE,AMAPA,3.547,2015,12,12/2015
16175,2015-12-06,NORTE,AMAZONAS,3.737,2015,12,12/2015
16176,2015-12-06,NORDESTE,BAHIA,3.806,2015,12,12/2015
16177,2015-12-06,NORDESTE,CEARA,3.862,2015,12,12/2015
16178,2015-12-06,CENTRO OESTE,DISTRITO FEDERAL,3.767,2015,12,12/2015
16179,2015-12-06,SUDESTE,ESPIRITO SANTO,3.596,2015,12,12/2015
16180,2015-12-06,CENTRO OESTE,GOIAS,3.687,2015,12,12/2015
16181,2015-12-06,NORDESTE,MARANHAO,3.534,2015,12,12/2015
16182,2015-12-06,CENTRO OESTE,MATO GROSSO,3.698,2015,12,12/2015
16183,2015-12-06,CENTRO OESTE,MATO GROSSO DO SUL,3.5610000000000004,2015,12,12/2015
16184,2015-12-06,SUDESTE,MINAS GERAIS,3.638,2015,12,12/2015
16185,2015-12-06,NORTE,PARA,3.824,2015,12,12/2015
16186,2015-12-06,NORDESTE,PARAIBA,3.419,2015,12,12/2015
16187,2015-12-06,SUL,PARANA,3.565,2015,12,12/2015
16188,2015-12-06,NORDESTE,PERNAMBUCO,3.711,2015,12,12/2015
16189,2015-12-06,NORDESTE,PIAUI,3.565,2015,12,12/2015
16190,2015-12-06,SUDESTE,RIO DE JANEIRO,3.82,2015,12,12/2015
16191,2015-12-06,NORDESTE,RIO GRANDE DO NORTE,3.724,2015,12,12/2015
16192,2015-12-06,SUL,RIO GRANDE DO SUL,3.632,2015,12,12/2015
16193,2015-12-06,NORTE,RONDONIA,3.798,2015,12,12/2015
16194,2015-12-06,NORTE,RORAIMA,3.879,2015,12,12/2015
16195,2015-12-06,SUL,SANTA CATARINA,3.509,2015,12,12/2015
16196,2015-12-06,SUDESTE,SAO PAULO,3.495,2015,12,12/2015
16197,2015-12-06,NORDESTE,SERGIPE,3.593,2015,12,12/2015
16198,2015-12-06,NORTE,TOCANTINS,3.698,2015,12,12/2015
16199,2015-12-13,NORTE,ACRE,4.079,2015,12,12/2015
16200,2015-12-13,NORDESTE,ALAGOAS,3.766,2015,12,12/2015
16201,2015-12-13,NORTE,AMAPA,3.547,2015,12,12/2015
16202,2015-12-13,NORTE,AMAZONAS,3.794,2015,12,12/2015
16203,2015-12-13,NORDESTE,BAHIA,3.782,2015,12,12/2015
16204,2015-12-13,NORDESTE,CEARA,3.87,2015,12,12/2015
16205,2015-12-13,CENTRO OESTE,DISTRITO FEDERAL,3.771,2015,12,12/2015
16206,2015-12-13,SUDESTE,ESPIRITO SANTO,3.629,2015,12,12/2015
16207,2015-12-13,CENTRO OESTE,GOIAS,3.636,2015,12,12/2015
16208,2015-12-13,NORDESTE,MARANHAO,3.525,2015,12,12/2015
16209,2015-12-13,CENTRO OESTE,MATO GROSSO,3.743,2015,12,12/2015
16210,2015-12-13,CENTRO OESTE,MATO GROSSO DO SUL,3.54,2015,12,12/2015
16211,2015-12-13,SUDESTE,MINAS GERAIS,3.641,2015,12,12/2015
16212,2015-12-13,NORTE,PARA,3.815,2015,12,12/2015
16213,2015-12-13,NORDESTE,PARAIBA,3.44,2015,12,12/2015
16214,2015-12-13,SUL,PARANA,3.577,2015,12,12/2015
16215,2015-12-13,NORDESTE,PERNAMBUCO,3.656,2015,12,12/2015
16216,2015-12-13,NORDESTE,PIAUI,3.552,2015,12,12/2015
16217,2015-12-13,SUDESTE,RIO DE JANEIRO,3.843,2015,12,12/2015
16218,2015-12-13,NORDESTE,RIO GRANDE DO NORTE,3.73,2015,12,12/2015
16219,2015-12-13,SUL,RIO GRANDE DO SUL,3.635,2015,12,12/2015
16220,2015-12-13,NORTE,RONDONIA,3.801,2015,12,12/2015
16221,2015-12-13,NORTE,RORAIMA,3.89,2015,12,12/2015
16222,2015-12-13,SUL,SANTA CATARINA,3.503,2015,12,12/2015
16223,2015-12-13,SUDESTE,SAO PAULO,3.5010000000000003,2015,12,12/2015
16224,2015-12-13,NORDESTE,SERGIPE,3.631,2015,12,12/2015
16225,2015-12-13,NORTE,TOCANTINS,3.689,2015,12,12/2015
16226,2015-12-20,NORTE,ACRE,4.083,2015,12,12/2015
16227,2015-12-20,NORDESTE,ALAGOAS,3.766,2015,12,12/2015
16228,2015-12-20,NORTE,AMAPA,3.55,2015,12,12/2015
16229,2015-12-20,NORTE,AMAZONAS,3.713,2015,12,12/2015
16230,2015-12-20,NORDESTE,BAHIA,3.771,2015,12,12/2015
16231,2015-12-20,NORDESTE,CEARA,3.849,2015,12,12/2015
16232,2015-12-20,CENTRO OESTE,DISTRITO FEDERAL,3.771,2015,12,12/2015
16233,2015-12-20,SUDESTE,ESPIRITO SANTO,3.648,2015,12,12/2015
16234,2015-12-20,CENTRO OESTE,GOIAS,3.636,2015,12,12/2015
16235,2015-12-20,NORDESTE,MARANHAO,3.542,2015,12,12/2015
16236,2015-12-20,CENTRO OESTE,MATO GROSSO,3.746,2015,12,12/2015
16237,2015-12-20,CENTRO OESTE,MATO GROSSO DO SUL,3.563,2015,12,12/2015
16238,2015-12-20,SUDESTE,MINAS GERAIS,3.66,2015,12,12/2015
16239,2015-12-20,NORTE,PARA,3.838,2015,12,12/2015
16240,2015-12-20,NORDESTE,PARAIBA,3.479,2015,12,12/2015
16241,2015-12-20,SUL,PARANA,3.596,2015,12,12/2015
16242,2015-12-20,NORDESTE,PERNAMBUCO,3.657,2015,12,12/2015
16243,2015-12-20,NORDESTE,PIAUI,3.59,2015,12,12/2015
16244,2015-12-20,SUDESTE,RIO DE JANEIRO,3.862,2015,12,12/2015
16245,2015-12-20,NORDESTE,RIO GRANDE DO NORTE,3.738,2015,12,12/2015
16246,2015-12-20,SUL,RIO GRANDE DO SUL,3.631,2015,12,12/2015
16247,2015-12-20,NORTE,RONDONIA,3.843,2015,12,12/2015
16248,2015-12-20,NORTE,RORAIMA,3.883,2015,12,12/2015
16249,2015-12-20,SUL,SANTA CATARINA,3.494,2015,12,12/2015
16250,2015-12-20,SUDESTE,SAO PAULO,3.515,2015,12,12/2015
16251,2015-12-20,NORDESTE,SERGIPE,3.633,2015,12,12/2015
16252,2015-12-20,NORTE,TOCANTINS,3.681,2015,12,12/2015
16253,2015-12-27,NORTE,ACRE,4.079,2015,12,12/2015
16254,2015-12-27,NORDESTE,ALAGOAS,3.749,2015,12,12/2015
16255,2015-12-27,NORTE,AMAPA,3.55,2015,12,12/2015
16256,2015-12-27,NORTE,AMAZONAS,3.65,2015,12,12/2015
16257,2015-12-27,NORDESTE,BAHIA,3.768,2015,12,12/2015
16258,2015-12-27,NORDESTE,CEARA,3.869,2015,12,12/2015
16259,2015-12-27,CENTRO OESTE,DISTRITO FEDERAL,3.77,2015,12,12/2015
16260,2015-12-27,SUDESTE,ESPIRITO SANTO,3.659,2015,12,12/2015
16261,2015-12-27,CENTRO OESTE,GOIAS,3.634,2015,12,12/2015
16262,2015-12-27,NORDESTE,MARANHAO,3.5460000000000003,2015,12,12/2015
16263,2015-12-27,CENTRO OESTE,MATO GROSSO,3.75,2015,12,12/2015
16264,2015-12-27,CENTRO OESTE,MATO GROSSO DO SUL,3.605,2015,12,12/2015
16265,2015-12-27,SUDESTE,MINAS GERAIS,3.669,2015,12,12/2015
16266,2015-12-27,NORTE,PARA,3.864,2015,12,12/2015
16267,2015-12-27,NORDESTE,PARAIBA,3.5380000000000003,2015,12,12/2015
16268,2015-12-27,SUL,PARANA,3.592,2015,12,12/2015
16269,2015-12-27,NORDESTE,PERNAMBUCO,3.639,2015,12,12/2015
16270,2015-12-27,NORDESTE,PIAUI,3.599,2015,12,12/2015
16271,2015-12-27,SUDESTE,RIO DE JANEIRO,3.842,2015,12,12/2015
16272,2015-12-27,NORDESTE,RIO GRANDE DO NORTE,3.737,2015,12,12/2015
16273,2015-12-27,SUL,RIO GRANDE DO SUL,3.634,2015,12,12/2015
16274,2015-12-27,NORTE,RONDONIA,3.857,2015,12,12/2015
16275,2015-12-27,NORTE,RORAIMA,3.872,2015,12,12/2015
16276,2015-12-27,SUL,SANTA CATARINA,3.497,2015,12,12/2015
16277,2015-12-27,SUDESTE,SAO PAULO,3.508,2015,12,12/2015
16278,2015-12-27,NORDESTE,SERGIPE,3.634,2015,12,12/2015
16279,2015-12-27,NORTE,TOCANTINS,3.684,2015,12,12/2015
16280,2016-01-03,NORTE,ACRE,4.093999999999999,2016,1,01/2016
16281,2016-01-03,NORDESTE,ALAGOAS,3.768,2016,1,01/2016
16282,2016-01-03,NORTE,AMAPA,3.552,2016,1,01/2016
16283,2016-01-03,NORTE,AMAZONAS,3.656,2016,1,01/2016
16284,2016-01-03,NORDESTE,BAHIA,3.754,2016,1,01/2016
16285,2016-01-03,NORDESTE,CEARA,3.864,2016,1,01/2016
16286,2016-01-03,CENTRO OESTE,DISTRITO FEDERAL,3.772,2016,1,01/2016
16287,2016-01-03,SUDESTE,ESPIRITO SANTO,3.684,2016,1,01/2016
16288,2016-01-03,CENTRO OESTE,GOIAS,3.647,2016,1,01/2016
16289,2016-01-03,NORDESTE,MARANHAO,3.572,2016,1,01/2016
16290,2016-01-03,CENTRO OESTE,MATO GROSSO,3.758,2016,1,01/2016
16291,2016-01-03,CENTRO OESTE,MATO GROSSO DO SUL,3.609,2016,1,01/2016
16292,2016-01-03,SUDESTE,MINAS GERAIS,3.675,2016,1,01/2016
16293,2016-01-03,NORTE,PARA,3.916,2016,1,01/2016
16294,2016-01-03,NORDESTE,PARAIBA,3.599,2016,1,01/2016
16295,2016-01-03,SUL,PARANA,3.5980000000000003,2016,1,01/2016
16296,2016-01-03,NORDESTE,PERNAMBUCO,3.716,2016,1,01/2016
16297,2016-01-03,NORDESTE,PIAUI,3.609,2016,1,01/2016
16298,2016-01-03,SUDESTE,RIO DE JANEIRO,3.851,2016,1,01/2016
16299,2016-01-03,NORDESTE,RIO GRANDE DO NORTE,3.738,2016,1,01/2016
16300,2016-01-03,SUL,RIO GRANDE DO SUL,3.835,2016,1,01/2016
16301,2016-01-03,NORTE,RONDONIA,3.859,2016,1,01/2016
16302,2016-01-03,NORTE,RORAIMA,3.869,2016,1,01/2016
16303,2016-01-03,SUL,SANTA CATARINA,3.492,2016,1,01/2016
16304,2016-01-03,SUDESTE,SAO PAULO,3.505,2016,1,01/2016
16305,2016-01-03,NORDESTE,SERGIPE,3.663,2016,1,01/2016
16306,2016-01-03,NORTE,TOCANTINS,3.745,2016,1,01/2016
16307,2016-01-10,NORTE,ACRE,4.095,2016,1,01/2016
16308,2016-01-10,NORDESTE,ALAGOAS,3.804,2016,1,01/2016
16309,2016-01-10,NORTE,AMAPA,3.552,2016,1,01/2016
16310,2016-01-10,NORTE,AMAZONAS,3.631,2016,1,01/2016
16311,2016-01-10,NORDESTE,BAHIA,3.756,2016,1,01/2016
16312,2016-01-10,NORDESTE,CEARA,3.877,2016,1,01/2016
16313,2016-01-10,CENTRO OESTE,DISTRITO FEDERAL,3.967,2016,1,01/2016
16314,2016-01-10,SUDESTE,ESPIRITO SANTO,3.682,2016,1,01/2016
16315,2016-01-10,CENTRO OESTE,GOIAS,3.693,2016,1,01/2016
16316,2016-01-10,NORDESTE,MARANHAO,3.579,2016,1,01/2016
16317,2016-01-10,CENTRO OESTE,MATO GROSSO,3.777,2016,1,01/2016
16318,2016-01-10,CENTRO OESTE,MATO GROSSO DO SUL,3.552,2016,1,01/2016
16319,2016-01-10,SUDESTE,MINAS GERAIS,3.692,2016,1,01/2016
16320,2016-01-10,NORTE,PARA,3.906,2016,1,01/2016
16321,2016-01-10,NORDESTE,PARAIBA,3.712,2016,1,01/2016
16322,2016-01-10,SUL,PARANA,3.61,2016,1,01/2016
16323,2016-01-10,NORDESTE,PERNAMBUCO,3.729,2016,1,01/2016
16324,2016-01-10,NORDESTE,PIAUI,3.687,2016,1,01/2016
16325,2016-01-10,SUDESTE,RIO DE JANEIRO,3.884,2016,1,01/2016
16326,2016-01-10,NORDESTE,RIO GRANDE DO NORTE,3.736,2016,1,01/2016
16327,2016-01-10,SUL,RIO GRANDE DO SUL,3.901,2016,1,01/2016
16328,2016-01-10,NORTE,RONDONIA,3.878,2016,1,01/2016
16329,2016-01-10,NORTE,RORAIMA,3.835,2016,1,01/2016
16330,2016-01-10,SUL,SANTA CATARINA,3.5,2016,1,01/2016
16331,2016-01-10,SUDESTE,SAO PAULO,3.518,2016,1,01/2016
16332,2016-01-10,NORDESTE,SERGIPE,3.741,2016,1,01/2016
16333,2016-01-10,NORTE,TOCANTINS,3.752,2016,1,01/2016
16334,2016-01-17,NORTE,ACRE,4.087,2016,1,01/2016
16335,2016-01-17,NORDESTE,ALAGOAS,3.844,2016,1,01/2016
16336,2016-01-17,NORTE,AMAPA,3.5460000000000003,2016,1,01/2016
16337,2016-01-17,NORTE,AMAZONAS,3.567,2016,1,01/2016
16338,2016-01-17,NORDESTE,BAHIA,3.746,2016,1,01/2016
16339,2016-01-17,NORDESTE,CEARA,3.877,2016,1,01/2016
16340,2016-01-17,CENTRO OESTE,DISTRITO FEDERAL,3.968,2016,1,01/2016
16341,2016-01-17,SUDESTE,ESPIRITO SANTO,3.674,2016,1,01/2016
16342,2016-01-17,CENTRO OESTE,GOIAS,3.692,2016,1,01/2016
16343,2016-01-17,NORDESTE,MARANHAO,3.5860000000000003,2016,1,01/2016
16344,2016-01-17,CENTRO OESTE,MATO GROSSO,3.785,2016,1,01/2016
16345,2016-01-17,CENTRO OESTE,MATO GROSSO DO SUL,3.56,2016,1,01/2016
16346,2016-01-17,SUDESTE,MINAS GERAIS,3.727,2016,1,01/2016
16347,2016-01-17,NORTE,PARA,3.951,2016,1,01/2016
16348,2016-01-17,NORDESTE,PARAIBA,3.732,2016,1,01/2016
16349,2016-01-17,SUL,PARANA,3.613,2016,1,01/2016
16350,2016-01-17,NORDESTE,PERNAMBUCO,3.702,2016,1,01/2016
16351,2016-01-17,NORDESTE,PIAUI,3.719,2016,1,01/2016
16352,2016-01-17,SUDESTE,RIO DE JANEIRO,3.862,2016,1,01/2016
16353,2016-01-17,NORDESTE,RIO GRANDE DO NORTE,3.754,2016,1,01/2016
16354,2016-01-17,SUL,RIO GRANDE DO SUL,3.932,2016,1,01/2016
16355,2016-01-17,NORTE,RONDONIA,3.892,2016,1,01/2016
16356,2016-01-17,NORTE,RORAIMA,3.869,2016,1,01/2016
16357,2016-01-17,SUL,SANTA CATARINA,3.5,2016,1,01/2016
16358,2016-01-17,SUDESTE,SAO PAULO,3.519,2016,1,01/2016
16359,2016-01-17,NORDESTE,SERGIPE,3.739,2016,1,01/2016
16360,2016-01-17,NORTE,TOCANTINS,3.8,2016,1,01/2016
16361,2016-01-24,NORTE,ACRE,4.066,2016,1,01/2016
16362,2016-01-24,NORDESTE,ALAGOAS,3.714,2016,1,01/2016
16363,2016-01-24,NORTE,AMAPA,3.556,2016,1,01/2016
16364,2016-01-24,NORTE,AMAZONAS,3.54,2016,1,01/2016
16365,2016-01-24,NORDESTE,BAHIA,3.724,2016,1,01/2016
16366,2016-01-24,NORDESTE,CEARA,3.88,2016,1,01/2016
16367,2016-01-24,CENTRO OESTE,DISTRITO FEDERAL,3.967,2016,1,01/2016
16368,2016-01-24,SUDESTE,ESPIRITO SANTO,3.679,2016,1,01/2016
16369,2016-01-24,CENTRO OESTE,GOIAS,3.783,2016,1,01/2016
16370,2016-01-24,NORDESTE,MARANHAO,3.584,2016,1,01/2016
16371,2016-01-24,CENTRO OESTE,MATO GROSSO,3.771,2016,1,01/2016
16372,2016-01-24,CENTRO OESTE,MATO GROSSO DO SUL,3.5660000000000003,2016,1,01/2016
16373,2016-01-24,SUDESTE,MINAS GERAIS,3.734,2016,1,01/2016
